,title,label
3726, An image claims it shows the Grand Canal of the Italian city of Venice full of what the caption calls ‘pink swans’.,f
1649, Countries with more PCR testing have more deaths.,f
235," Coronavirus dies in 26-27 degrees temperature, according to UNICEF.",f
386, Russia released 500 lions to ensure people would stay inside houses.,f
2605, Clean your throat with salt water or vinegar to cure coronavirus.,f
2742," Muslim boy in Madhya Pradesh, India attacked by BJP workers for violating lockdown.",f
2852, Mosquitoes can spread COVID-19 “from person to person.”,f
815, Mask made of copper oxide can be more effective to avoid COVID-19.,f
1276," Muslims in Malegaon, India, violated lockdown to read Namaz on a bridge.",f
2221, Brazilia president Jair Bolsonaro was right about efficacy of chloroquine.,f
2571, Clients of a brothel in the Spanish city of Valencia are quarantined after one of their employees tested positive for coronavirus.,f
2515, Alkaline foods help prevent or treat COVID-19.,f
3619, Evo Morales (ex-mandatary of Bolivia) has COVID-19.,f
5371, Vladimir Putin says that world leaders are trying to reduce the population.,f
2681," A video shows domesticated and exotic animals being sold in a wet market in Wuhan, China.",f
2950, Drinking hot water every 15 min helps fighting COVID-19.,f
4228," Video of a woman being pushed by a police officer and told to go to her house. On the subtitles, it is said that this happened because she disrespected lockdown measures in Bahia, Brazil.",f
4989," A WhatsApp forward claims Prime Minister Narendra Modi called for a 14-hour long “Janta Curfew” on 3/22/20 from 7 a.m. to 9 p.m. because the lifespan of the coronavirus in one place is only 12 hours and if we all follow the Janta Curfew religiously, then the chain will be broken",f
1222, Italians throwing money on streets amid COVID-19 crisis.,f
2807, Reports that there is a Chinese vaccine for COVID-19 that has arrived in Africa.,f
1009, A positive COVID-19 patient recently met Narendra Modi.,f
4090, 5G Technology Believed To Have Caused coronavirus,f
3481," A photograph has been shared hundreds of times in Facebook, Twitter and Instagram posts with claims that it shows Nigerian movie star Funke Akindele Bello picking up waste in the street as a punishment for throwing a party during the COVID-19 lockdown.",f
2860, Carrefour is selling face masks in its physical stores above the maximum price set by the Government of Spain.,f
3477, A video clip shows the killing of people infected with COVID-19.,f
1347, The contact-tracing app “StopCovid” is installed on the sly on users’ phones.,f
1940, Water used in an islamic ablution ritual can kill the novel coronavirus.,f
3064, The COVID-19 pandemic “was combined at a meeting” in 2019 sponsored by the Bill & Melinda Gates Foundation.,f
3212, Georgia Gov. Brian Kemp “mandates restaurants reopen”.,f
3235, The spread of COVID-19 can be prevented with a “home-made vaccine” based on fruits and other ingredients.,f
1956," A picture showing many hospital beds, with patients on it, concentrated in very small area. The caption states that this is how public health was like in Brazil, in 2016, but the media never talked about it.",f
2914, An image accompanies the text: The Italian Prime Minister wept when he recognized that they were losing the battle against the coronavirus.,f
230, Egypt Health Minister has given China the vaccine against the coronavirus.,f
771, The government takes the opportunity of the epidemy to discreetly develop 5G in France.,f
5202, Why it’s dangerous to make your own hand sanitizer at home.,f
3427," COVID-19 expenses reports have been set on fire in a Nuevo León building, Mexico.",f
2476," A WhatsApp message claiming that, once installed, the “Immuni” app (the Italian national contact-tracing application), will acquire users’ phonebooks.",f
3692, Dr. Lupita Yamamoto has found a vaccine that destroys the coronavirus.,f
2989, A blog article stating that the WHO paid the president of Madagascar to “poison the cure for coronavirus”.,f
2186, 5G mobile networks are linked to the coronavirus outbreak.,f
1043, The coronavirus is an amplified bacteria related to 5g.,f
4581, Photos show animals returning to clear Venice canals.,f
2396," Police warn Whatsapp group admins regarding punishment on posting fake content, hate messages against religious and social groups.",f
3885, A Chinese SWAT Team takes down a coronavirus suspect,f
1977, A retired woman died after receiving a fine for violating quarantine in Ukraine.,f
4213, Cremation worker who cremated bodies of COVID-19 victims got cremated by mistake in USA.,f
2227, The clothes of COVID-19 dead patients will be exported to Egypt (Syria) and cause spread of COVID-19.,f
4162, Claim that “there is no” COVID-19 virus.,f
1831, A video shows a fight to get seating on the terrace of a bar in Spain under the state of alarm.,f
5513," Video saying that medical complications created by the virus are unexpected for a virus, therefore,anti-inflammatories are the solution.",f
4244, Golf courses are reopening in Ireland on 2nd May.,f
1680, A Facebook post by NEWSFLASHNG.COM posits that the late Mallam Abba Kyari died from ulcer and not coronavirus as is generally believed.,f
623," Minister of finance praises Latvia’s COVID-19 state support for private business, saying that because of that the unemployment rate has risen much less than in the neighboring countries.",f
3553, Cristiano Ronaldo turned his hotels into hospitals.,f
1323, The coronavirus ‘has been defeated with anti-inflammatories and anticoagulants’.,f
4451, Four patients infected with the coronavirus are hospitalized in Sri Lanka.,f
827, Curfew issued for Bossier city due to coronavirus.,f
4231, Judge and lawyers wrote petition seeking the arrestment of Supreme Court ministers and state governors in Brazil.,f
2945, Tamil Nadu Govt ordered to re-open TASMAC bars.,f
1026, Hospitals are advising people to wear gloves at petrol pumps.,f
5066, UNICEF recommendations: coronavirus is large in size where the cell diameter is 400-500 micro and for this reason any mask prevents its entrance. There is no need for pharmacists to sell muzzles. The virus does not settle in the air but is grounded; it is not transmitted by air.,f
2731, Bill Gates uses COVID-19 to implement the ID2020 chip and monitor the world.,f
3476, Indian Government has issued a guideline to monitor citizens’ activity; their call and social media handles will be under surveillance.,f
3852, UNICEF ​​advises not to eat ice cream because it reinforces infection with the new coronavirus.,f
2481, Silver Solution used on strains of coronavirus “totally eliminates it. Kills it. Deactivates it.”,f
2732," Because of a WHO clause, Dutch primary schools are allowed to vaccinate children without their parents’ consent.",f
3929," The US $1,200 coronavirus relief checks this year are “just an advance on your next tax return. … Next year, you’re automatically going to owe $1,200 come tax season.”",f
957, This photo shows a Sri Lankan airline pilot who tested positive for the novel coronavirus.,f
3496, All India Majlis-e-Ittehadul Muslimeen (AIMIM) leader Waris Pathan threatened a cop to keep a mosque open during lockdown.,f
5364," An audio message circulating in India claimed that in Wuhan, China, many people recovered from coronavirus without going to hospital after drinking ot water and steam inhalation.",f
1050," The Whatsapp audio that states absolute quarantine in Bolivia is from Andrés Rojas, the CEO of Bolivia TV.",f
2470, Coronavirus patient bites a doctor’s jugular in the USA.,f
2111, Some cities in Turkey are going to be disinfected by helicopters.,f
